snapshot_id,agent_id,version,plane,epoch_index,epoch_hash
claude-code/2.1.28,claude-code,2.1.28,instruction,64,50b5558fa23c8617
claude-code/2.1.29,claude-code,2.1.29,instruction,65,5881a5493c71cdd7
claude-code/2.1.30,claude-code,2.1.30,instruction,66,ce68fe2f8577608d
claude-code/2.1.31,claude-code,2.1.31,instruction,67,47707f105d7d76f0
claude-code/2.1.32,claude-code,2.1.32,instruction,68,44fef1f7e0f7996f
claude-code/2.1.33,claude-code,2.1.33,instruction,69,d24f438ffe7fc753
claude-code/2.1.34,claude-code,2.1.34,instruction,70,5406125d761f3484
claude-code/2.1.36,claude-code,2.1.36,instruction,71,8e0f485d399138f0
claude-code/2.1.37,claude-code,2.1.37,instruction,72,778f8b774cf79773
claude-code/2.1.38,claude-code,2.1.38,instruction,73,7e396e4408ef0263
claude-code/2.1.39,claude-code,2.1.39,instruction,74,e2f0430bf808de6b
claude-code/2.1.40,claude-code,2.1.40,instruction,75,121a2595d71aa12f
claude-code/2.1.41,claude-code,2.1.41,instruction,76,365ba9c681f9e000
claude-code/2.1.42,claude-code,2.1.42,instruction,77,0a60baeb355b185f
claude-code/2.1.44,claude-code,2.1.44,instruction,78,5d8210bab09b4baf
claude-code/2.1.45,claude-code,2.1.45,instruction,79,85823e15f19f0ed1
claude-code/2.1.47,claude-code,2.1.47,instruction,80,9228466e772ed9bf
claude-code/2.1.48,claude-code,2.1.48,instruction,81,d9c709a5d6d3c449
claude-code/2.1.49,claude-code,2.1.49,instruction,82,9b78e5d35d45f366
claude-code/2.1.50,claude-code,2.1.50,instruction,83,f9511a8424149fd2
claude-code/2.1.51,claude-code,2.1.51,instruction,84,546db162786552e3
claude-code/2.1.52,claude-code,2.1.52,instruction,85,ab7cbd21d5c3b9c1
claude-code/2.1.53,claude-code,2.1.53,instruction,86,74dc9463290ec57a
claude-code/2.1.54,claude-code,2.1.54,instruction,87,37d5c875d011098e
claude-code/2.1.55,claude-code,2.1.55,instruction,88,29bd644f2b8b366e
claude-code/2.1.56,claude-code,2.1.56,instruction,89,9f078f3adc9ef3b9
claude-code/2.1.58,claude-code,2.1.58,instruction,90,8231b470c965b5cf
claude-code/2.1.59,claude-code,2.1.59,instruction,91,15c63f6ad0c8caaa
claude-code/2.1.61,claude-code,2.1.61,instruction,92,af2c37a851dd3ac1
claude-code/2.1.62,claude-code,2.1.62,instruction,93,58244f4aba2a8ce7
claude-code/2.1.63,claude-code,2.1.63,instruction,94,9e6a24a4714a1ea9
claude-code/2.1.64,claude-code,2.1.64,instruction,95,99e11130c659c636
claude-code/2.1.66,claude-code,2.1.66,instruction,96,f9d13398d7570fb7
claude-code/2.1.67,claude-code,2.1.67,instruction,97,bccb750fad6fcb1c
claude-code/2.1.68,claude-code,2.1.68,instruction,98,ead5e2c678a7d752
claude-code/2.1.69,claude-code,2.1.69,instruction,99,6dc610c5a7c8f9aa
claude-code/2.1.70,claude-code,2.1.70,instruction,100,e5467fbf6f5d05cc
claude-code/2.1.71,claude-code,2.1.71,instruction,101,1aede0500f05fc4d
claude-code/2.1.72,claude-code,2.1.72,instruction,102,f27457b982da033b
claude-code/2.1.73,claude-code,2.1.73,instruction,103,199a6211e7ed0e6a
claude-code/2.1.74,claude-code,2.1.74,instruction,104,b0e585a505160804
claude-code/2.1.75,claude-code,2.1.75,instruction,105,5ea26f39fc5b93ef
claude-code/2.1.76,claude-code,2.1.76,instruction,106,dcd6d2f2d15955a4
claude-code/2.1.77,claude-code,2.1.77,instruction,107,8581f12e86749bc4
claude-code/2.1.78,claude-code,2.1.78,instruction,108,db170096a8affd54
claude-code/2.1.79,claude-code,2.1.79,instruction,109,880dd891ed118b41
claude-code/2.1.80,claude-code,2.1.80,instruction,110,be8f36a7e9aa4dc7
claude-code/2.1.81,claude-code,2.1.81,instruction,111,21a1d63b547c5d3c
claude-code/2.1.83,claude-code,2.1.83,instruction,112,86e98c4e4ef0dff1
claude-code/2.1.84,claude-code,2.1.84,instruction,113,f69fc1f4fd846d05
claude-code/2.1.85,claude-code,2.1.85,instruction,114,f63583a7df85b664
claude-code/2.1.86,claude-code,2.1.86,instruction,115,5b5d9799fa5f680b
claude-code/2.1.87,claude-code,2.1.87,instruction,116,64252a84b9a26d77
claude-code/2.1.89,claude-code,2.1.89,instruction,117,9d2f65c27b5cd729
claude-code/2.1.90,claude-code,2.1.90,instruction,118,e0d0b9c6b8a34867
claude-code/2.1.91,claude-code,2.1.91,instruction,119,95fa2ff4bd90660f
claude-code/2.1.92,claude-code,2.1.92,instruction,120,9e2f0246a300c582
claude-code/2.1.94,claude-code,2.1.94,instruction,121,5e1977fa27b9e3be
claude-code/2.1.96,claude-code,2.1.96,instruction,122,5c22ddadc2dac02b
claude-code/2.1.97,claude-code,2.1.97,instruction,123,0a88fc44eed610b1
claude-code/2.1.98,claude-code,2.1.98,instruction,124,1100f7b235020afc
claude-code/2.1.100,claude-code,2.1.100,instruction,125,57cc2ef112529df7
claude-code/2.1.101,claude-code,2.1.101,instruction,126,f625c2a8ac9cd847
claude-code/2.1.104,claude-code,2.1.104,instruction,127,3a157a286b1b7480
claude-code/2.1.105,claude-code,2.1.105,instruction,128,f038cf1a2b89fe06
claude-code/2.1.107,claude-code,2.1.107,instruction,129,c1c9885f69e5fa59
claude-code/2.1.108,claude-code,2.1.108,instruction,130,2ca26ba96d256be5
claude-code/2.1.109,claude-code,2.1.109,instruction,131,13590279fac4a1e1
claude-code/2.1.110,claude-code,2.1.110,instruction,132,e22abf1093d3b470
claude-code/2.1.111,claude-code,2.1.111,instruction,133,f2f78b0e63c7ad89
claude-code/2.1.112,claude-code,2.1.112,instruction,134,8e8ca98398ac55d6
claude-code/2.1.113,claude-code,2.1.113,instruction,135,5c6f672630c32b4b
claude-code/2.1.114,claude-code,2.1.114,instruction,136,0277e47c359a58ea
claude-code/2.1.116,claude-code,2.1.116,instruction,137,e375febe18a518ee
claude-code/2.1.117,claude-code,2.1.117,instruction,138,b3bd9076c373fe80
claude-code/2.1.118,claude-code,2.1.118,instruction,139,9bd9e65afda1944c
claude-code/2.1.119,claude-code,2.1.119,instruction,140,faef96f6b38ee720
claude-code/2.1.120,claude-code,2.1.120,instruction,141,5637dafc8cdc17c7
claude-code/2.1.121,claude-code,2.1.121,instruction,142,de2a6f50aa090892
claude-code/2.1.122,claude-code,2.1.122,instruction,143,af025f93f245f81a
claude-code/2.1.123,claude-code,2.1.123,instruction,144,f15abfca971a9d51
claude-code/2.1.124,claude-code,2.1.124,instruction,145,4523781835d41693
claude-code/2.1.126,claude-code,2.1.126,instruction,146,12a878dfa6f26035
claude-code/2.1.128,claude-code,2.1.128,instruction,147,b6d58a456bcc6914
claude-code/2.1.129,claude-code,2.1.129,instruction,148,9ba8fb245730f334
claude-code/2.1.131,claude-code,2.1.131,instruction,149,8ad0b1c0f4698ad1
claude-code/2.1.132,claude-code,2.1.132,instruction,150,e518386ef0b0020f
claude-code/2.1.133,claude-code,2.1.133,instruction,151,e0da0ded645fe939
claude-code/2.1.136,claude-code,2.1.136,instruction,152,819ebb3981de3e18
claude-code/2.1.137,claude-code,2.1.137,instruction,153,9c2ee7a153870998
claude-code/2.1.138,claude-code,2.1.138,instruction,154,86d98763d1675d8b
claude-code/2.1.139,claude-code,2.1.139,instruction,155,e8f58a2224492e1a
claude-code/2.1.140,claude-code,2.1.140,instruction,156,566d80ba2db89e70
claude-code/2.1.141,claude-code,2.1.141,instruction,157,f9a893167b6d4769
claude-code/2.1.142,claude-code,2.1.142,instruction,158,9ef443e76ee9a678
claude-code/2.1.143,claude-code,2.1.143,instruction,159,cc8528e372b5b10c
claude-code/2.1.144,claude-code,2.1.144,instruction,160,ccc6648a1c809805
claude-code/2.1.145,claude-code,2.1.145,instruction,161,ee51941d6ae3f687
claude-code/2.1.146,claude-code,2.1.146,instruction,162,0c8d15685d46a9b5
claude-code/2.1.147,claude-code,2.1.147,instruction,163,cfa8cafe5ee168a6
claude-code/2.1.148,claude-code,2.1.148,instruction,164,8ae95ad965427923
claude-code/2.1.149,claude-code,2.1.149,instruction,165,ebe24c31262bee12
claude-code/2.1.150,claude-code,2.1.150,instruction,166,33f007be051e8c4b
claude-code/2.1.152,claude-code,2.1.152,instruction,167,44e0b5ec5a2be415
claude-code/2.1.153,claude-code,2.1.153,instruction,168,d68c681d5e79f092
claude-code/2.1.154,claude-code,2.1.154,instruction,169,a04d779bcd8be4ff
claude-code/2.1.156,claude-code,2.1.156,instruction,170,2151636eb2666ff2
claude-code/2.1.157,claude-code,2.1.157,instruction,171,32cd7831b118a445
claude-code/2.1.158,claude-code,2.1.158,instruction,172,b738538412c452c6
claude-code/2.1.159,claude-code,2.1.159,instruction,173,8aa6f798289d99db
claude-code/2.1.160,claude-code,2.1.160,instruction,174,ad3109bd47f68235
claude-code/2.1.161,claude-code,2.1.161,instruction,175,5292029544990f12
claude-code/2.1.162,claude-code,2.1.162,instruction,176,fc5be942065051a6
claude-code/2.1.163,claude-code,2.1.163,instruction,177,e00f24e064cdf24d
claude-code/2.1.165,claude-code,2.1.165,instruction,178,45ae37b36376f2db
claude-code/2.1.167,claude-code,2.1.167,instruction,179,f938074b4a7586ba
claude-code/2.1.168,claude-code,2.1.168,instruction,180,887d2febecb984e4
claude-code/2.1.169,claude-code,2.1.169,instruction,181,40ade987cdb54647
claude-code/2.1.170,claude-code,2.1.170,instruction,182,c65aa0a3efe276b7
claude-code/2.1.172,claude-code,2.1.172,instruction,183,e966c38fac9c060f
claude-code/2.1.173,claude-code,2.1.173,instruction,184,d2b113c9069d3ccc
claude-code/2.1.175,claude-code,2.1.175,instruction,185,f2cd926b11c109d3
claude-code/2.1.176,claude-code,2.1.176,instruction,186,9d781f2037654313
claude-code/2.1.177,claude-code,2.1.177,instruction,187,7d1f92f74b716f78
claude-code/2.1.178,claude-code,2.1.178,instruction,188,9a8717494e7f6296
claude-code/2.1.179,claude-code,2.1.179,instruction,189,6183d9c9f4a07b3c
claude-code/2.1.181,claude-code,2.1.181,instruction,190,764ad6daf3c7aba1
claude-code/2.1.183,claude-code,2.1.183,instruction,191,66c0e2c7d0b9d415
claude-code/2.1.185,claude-code,2.1.185,instruction,192,8a389e54ffdf4be1
claude-code/2.1.186,claude-code,2.1.186,instruction,193,7e834ddfcfb9042e
claude-code/2.1.187,claude-code,2.1.187,instruction,194,a4dd8ddf1ea01593
claude-code/2.1.190,claude-code,2.1.190,instruction,195,351007becfbb52df
